objectid,collectionid,parentid,display_template,sequence,title,archival_call_number,archival_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,language,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,chronological_subject,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rights_management_valueURI,date,date_digital,publisher,publisher_uri,ark,pres_file,filename,image_small,image_thumb,object_location,object_pdf,image_alt_text,object_ocr,object_hocr,object_transcript,avian_id,uid,issuance,issuance_start,issuance_end,frequency,relation,relation_uri,disclaimer,digital_origin
mezvinsky340,mezvinsky,mezvinsky338,child,2,Page 2,MS 274,Edward M. Mezvinsky papers,https://n2t.net/ark:/87292/w9gt9b,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,MS0274b037f007i005.tif,ms0274b037f007i005.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/small/ms0274b037f007i005_sm.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/thumbs/ms0274b037f007i005_th.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/ms0274b037f007i005.jpg,,,,,,,,,,,,Edward Mezvinsky Collection; Edward Mezvinsky,https://n2t.net/ark:/87292/w9m32n92j; https://n2t.net/ark:/87292/w9xw4823t,,reformatted digital
mezvinsky341,mezvinsky,mezvinsky338,child,3,Page 3,MS 274,Edward M. Mezvinsky papers,https://n2t.net/ark:/87292/w9gt9b,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,MS0274b037f007i006.tif,ms0274b037f007i006.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/small/ms0274b037f007i006_sm.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/thumbs/ms0274b037f007i006_th.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/ms0274b037f007i006.jpg,,,,,,,,,,,,Edward Mezvinsky Collection; Edward Mezvinsky,https://n2t.net/ark:/87292/w9m32n92j; https://n2t.net/ark:/87292/w9xw4823t,,reformatted digital
mezvinsky342,mezvinsky,mezvinsky338,child,4,Page 4,MS 274,Edward M. Mezvinsky papers,https://n2t.net/ark:/87292/w9gt9b,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,MS0274b037f007i007.tif,ms0274b037f007i007.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/small/ms0274b037f007i007_sm.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/thumbs/ms0274b037f007i007_th.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/ms0274b037f007i007.jpg,,,,,,,,,,,,Edward Mezvinsky Collection; Edward Mezvinsky,https://n2t.net/ark:/87292/w9m32n92j; https://n2t.net/ark:/87292/w9xw4823t,,reformatted digital
mezvinsky343,mezvinsky,mezvinsky338,child,5,Page 5,MS 274,Edward M. Mezvinsky papers,https://n2t.net/ark:/87292/w9gt9b,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,MS0274b037f007i008.tif,ms0274b037f007i008.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/small/ms0274b037f007i008_sm.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/thumbs/ms0274b037f007i008_th.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/ms0274b037f007i008.jpg,,,,,,,,,,,,Edward Mezvinsky Collection; Edward Mezvinsky,https://n2t.net/ark:/87292/w9m32n92j; https://n2t.net/ark:/87292/w9xw4823t,,reformatted digital
mezvinsky344,mezvinsky,mezvinsky338,child,6,Page 6,MS 274,Edward M. Mezvinsky papers,https://n2t.net/ark:/87292/w9gt9b,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,MS0274b037f007i009.tif,ms0274b037f007i009.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/small/ms0274b037f007i009_sm.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/thumbs/ms0274b037f007i009_th.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/ms0274b037f007i009.jpg,,,,,,,,,,,,Edward Mezvinsky Collection; Edward Mezvinsky,https://n2t.net/ark:/87292/w9m32n92j; https://n2t.net/ark:/87292/w9xw4823t,,reformatted digital
mezvinsky345,mezvinsky,mezvinsky338,child,7,Page 7,MS 274,Edward M. Mezvinsky papers,https://n2t.net/ark:/87292/w9gt9b,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,MS0274b037f007i010.tif,ms0274b037f007i010.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/small/ms0274b037f007i010_sm.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/thumbs/ms0274b037f007i010_th.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/ms0274b037f007i010.jpg,,,,,,,,,,,,Edward Mezvinsky Collection; Edward Mezvinsky,https://n2t.net/ark:/87292/w9m32n92j; https://n2t.net/ark:/87292/w9xw4823t,,reformatted digital
mezvinsky346,mezvinsky,mezvinsky338,child,8,Page 8,MS 274,Edward M. Mezvinsky papers,https://n2t.net/ark:/87292/w9gt9b,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,MS0274b037f007i011.tif,ms0274b037f007i011.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/small/ms0274b037f007i011_sm.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/thumbs/ms0274b037f007i011_th.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/ms0274b037f007i011.jpg,,,,,,,,,,,,Edward Mezvinsky Collection; Edward Mezvinsky,https://n2t.net/ark:/87292/w9m32n92j; https://n2t.net/ark:/87292/w9xw4823t,,reformatted digital
mezvinsky347,mezvinsky,mezvinsky338,child,9,Page 9,MS 274,Edward M. Mezvinsky papers,https://n2t.net/ark:/87292/w9gt9b,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,MS0274b037f007i012.tif,ms0274b037f007i012.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/small/ms0274b037f007i012_sm.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/thumbs/ms0274b037f007i012_th.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/ms0274b037f007i012.jpg,,,,,,,,,,,,Edward Mezvinsky Collection; Edward Mezvinsky,https://n2t.net/ark:/87292/w9m32n92j; https://n2t.net/ark:/87292/w9xw4823t,,reformatted digital
mezvinsky348,mezvinsky,mezvinsky338,child,10,Page 10,MS 274,Edward M. Mezvinsky papers,https://n2t.net/ark:/87292/w9gt9b,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,MS0274b037f007i013.tif,ms0274b037f007i013.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/small/ms0274b037f007i013_sm.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/thumbs/ms0274b037f007i013_th.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/ms0274b037f007i013.jpg,,,,,,,,,,,,Edward Mezvinsky Collection; Edward Mezvinsky,https://n2t.net/ark:/87292/w9m32n92j; https://n2t.net/ark:/87292/w9xw4823t,,reformatted digital
mezvinsky349,mezvinsky,mezvinsky338,child,11,Page 11,MS 274,Edward M. Mezvinsky papers,https://n2t.net/ark:/87292/w9gt9b,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,MS0274b037f007i014.tif,ms0274b037f007i014.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/small/ms0274b037f007i014_sm.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/thumbs/ms0274b037f007i014_th.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/ms0274b037f007i014.jpg,,,,,,,,,,,,Edward Mezvinsky Collection; Edward Mezvinsky,https://n2t.net/ark:/87292/w9m32n92j; https://n2t.net/ark:/87292/w9xw4823t,,reformatted digital
mezvinsky350,mezvinsky,mezvinsky338,child,12,Page 12,MS 274,Edward M. Mezvinsky papers,https://n2t.net/ark:/87292/w9gt9b,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,MS0274b037f007i015.tif,ms0274b037f007i015.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/small/ms0274b037f007i015_sm.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/thumbs/ms0274b037f007i015_th.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/ms0274b037f007i015.jpg,,,,,,,,,,,,Edward Mezvinsky Collection; Edward Mezvinsky,https://n2t.net/ark:/87292/w9m32n92j; https://n2t.net/ark:/87292/w9xw4823t,,reformatted digital
mezvinsky351,mezvinsky,mezvinsky338,child,13,Page 13,MS 274,Edward M. Mezvinsky papers,https://n2t.net/ark:/87292/w9gt9b,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,MS0274b037f007i016.tif,ms0274b037f007i016.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/small/ms0274b037f007i016_sm.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/thumbs/ms0274b037f007i016_th.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/ms0274b037f007i016.jpg,,,,,,,,,,,,Edward Mezvinsky Collection; Edward Mezvinsky,https://n2t.net/ark:/87292/w9m32n92j; https://n2t.net/ark:/87292/w9xw4823t,,reformatted digital
mezvinsky352,mezvinsky,mezvinsky338,child,14,Page 14,MS 274,Edward M. Mezvinsky papers,https://n2t.net/ark:/87292/w9gt9b,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,MS0274b037f007i017.tif,ms0274b037f007i017.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/small/ms0274b037f007i017_sm.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/thumbs/ms0274b037f007i017_th.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/ms0274b037f007i017.jpg,,,,,,,,,,,,Edward Mezvinsky Collection; Edward Mezvinsky,https://n2t.net/ark:/87292/w9m32n92j; https://n2t.net/ark:/87292/w9xw4823t,,reformatted digital
mezvinsky353,mezvinsky,mezvinsky338,child,15,Page 15,MS 274,Edward M. Mezvinsky papers,https://n2t.net/ark:/87292/w9gt9b,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,MS0274b037f007i018.tif,ms0274b037f007i018.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/small/ms0274b037f007i018_sm.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/thumbs/ms0274b037f007i018_th.jpg,https://digitalcollections.iastatedigital.org/objects/mezvinsky/ms0274b037f007i018.jpg,,,,,,,,,,,,Edward Mezvinsky Collection; Edward Mezvinsky,https://n2t.net/ark:/87292/w9m32n92j; https://n2t.net/ark:/87292/w9xw4823t,,reformatted digital
